Time (s),Channel_1,Channel_2,Channel_3
576.15,0.14186334425739233,0.08511132478865381,0.037714092360410054
576.25,0.13577405968002937,0.08117957375384746,0.032620644371633374
576.35,0.14516028949634835,0.07605373489967722,0.03641900354426079
576.4499999999999,0.16580976742310147,0.07230339388706365,0.05093581420221154
576.55,0.15896512214512418,0.0699026861499725,0.049020751451171504
576.65,0.16560718741484087,0.06582200323696734,0.05135638046982922
576.75,0.22672827150975702,0.06856463716705496,0.17877636870599867
576.85,0.2222475377666974,0.0808411439109825,0.22238827560081623
576.9499999999999,0.1988998616944072,0.08242397952781695,0.17167329847739612
577.05,0.1797695061604595,0.08121693836308588,0.12999995755915508
577.15,0.16476547180623224,0.07890717785411833,0.09827954138422879
577.25,0.15342770758352145,0.07833251269151414,0.07551674783263934
577.35,0.14631541445466634,0.07563648974239856,0.060411552732396324
577.4499999999999,0.14189904277986382,0.0731528595326066,0.0522709163756522
577.55,0.136706046105985,0.0703006592568266,0.04513083901628042
577.65,0.1372079655105827,0.06734085143392224,0.0422044784479923
577.75,0.13921958180524155,0.06542860066010465,0.044888331384805635
577.85,0.14340812496322422,0.06507921839514068,0.049160565098565305
577.9499999999999,0.14096261680551417,0.06572867596327214,0.051373019210205546
578.05,0.14024816825087016,0.06676806082048503,0.05163523611288938
578.15,0.13848147842607708,0.06596684901922911,0.05518292100659143
578.25,0.14319732609870583,0.0665081514191312,0.06041828860893506
578.35,0.1461789268001909,0.06658384950571666,0.06063663389568963
578.4499999999999,0.14546780221511374,0.06711337805186224,0.05669966678149271
578.55,0.14240321610903095,0.06716224270430468,0.057451368096715257
578.65,0.13973602650150843,0.06757055742510257,0.05650746119701063
578.75,0.1362958318343691,0.06818174470293743,0.05626413368557527
578.85,0.13428278122407522,0.06655269828978465,0.05505513226528595
578.9499999999999,0.1317011041486976,0.06496798812378324,0.05479408891627112
579.05,0.12910294382697457,0.06341881014255381,0.05101961879504405
579.15,0.12541351974306433,0.06302677661845343,0.04565369736603765
579.25,0.1240934940205487,0.06555135203701638,0.04268722698399214
579.35,0.12160618580718935,0.06506053609052147,0.03647440170787108
579.4499999999999,0.12068897510896615,0.0626422412910211,0.029038524519587376
579.55,0.12412181606261158,0.05977474974900263,0.02438310141876528
579.65,0.12411594219858249,0.05769437929596256,0.02210825604973357
579.75,0.1215851719447906,0.05446798530669401,0.022305879272386524
579.85,0.12091493673876888,0.05267888609444167,0.030990401488464797
579.9499999999999,0.12167535169447828,0.05156340296598979,0.03709353968672357
580.05,0.12340723090647834,0.05220700520076821,0.05390813627652451
580.15,0.12716220093821765,0.05246994758054942,0.08061853930572048
580.25,0.13306192818260934,0.05387566989462982,0.10239379548284089
580.35,0.1325041160020754,0.054339547095230784,0.10830538721580159
580.4499999999999,0.13166390300984646,0.05351946342820402,0.10001101532841149
580.55,0.1317335697692617,0.05585492000440426,0.0967369774286083
580.65,0.13372521947960453,0.06188945183285375,0.09842012668335029
580.75,0.13466781528787625,0.0709526021822808,0.10207359216804363
580.85,0.13442671365970368,0.08043183925972593,0.10262159350325835
580.9499999999999,0.1363551168806166,0.0854213836458119,0.09844618600523423
581.05,0.1430508893024447,0.08894627326198372,0.10368089448839399
581.15,0.14241216350656383,0.09282170357238012,0.09781267601295528
581.25,0.13952757262921878,0.09248580121153807,0.08906828648367769
581.35,0.14026654115114717,0.09847153157459554,0.0911826765216024
581.4499999999999,0.1440943880772944,0.09921216805670292,0.08800617218495191
581.55,0.14309205188447843,0.09687757503686052,0.08049505895322744
581.65,0.13840331960742588,0.09350304953870041,0.07173915895234655
581.75,0.13534096465899764,0.0899330864931204,0.06325795089041224
581.85,0.13511982961514124,0.08515774620847422,0.05919518846853955
581.9499999999999,0.13287910985643145,0.08157021716283508,0.05448034818469258
582.05,0.13069785727928776,0.0782658503531604,0.04900948212073305
582.15,0.13115203446346285,0.07462785591646434,0.04815563340806995
582.25,0.1319061429837609,0.0712982774736112,0.049198472489683544
582.35,0.13226249073486163,0.0689757953051286,0.048138190863810756
582.4499999999999,0.13222390081420518,0.06496727200387686,0.04641715029402824
582.55,0.1385197951437556,0.06281484725083414,0.05123031186883317
582.65,0.14709923379883277,0.061776010014726414,0.06763109414363289
582.75,0.14510822156210548,0.061444109500420535,0.06409622188382444
582.85,0.14122548360427523,0.06101353187547123,0.055886185099829566
582.9499999999999,0.13920291642357754,0.060869591774267644,0.052021897932725825
583.05,0.14294666236629985,0.06463311781810076,0.05546391476798017
583.15,0.1593420511872416,0.06850142905413256,0.08960500241237626
583.25,0.17302514914235936,0.07899690346593088,0.11469442237913481
583.35,0.1670664100546983,0.08568799087452617,0.09476974780556727
583.4499999999999,0.1574288107316132,0.088738050867998,0.08041525730373193
583.55,0.1553896464699961,0.10055310258159655,0.08663803367192345
583.65,0.15286531925310443,0.10568795612164841,0.08806407821667692
583.75,0.14472218575405146,0.10622504605151245,0.08241528212519578
583.85,0.14714342438054034,0.10559342829399246,0.0976319648239988
583.9499999999999,0.14674026785252536,0.1024539586239609,0.09862310323986341
584.05,0.14065269079377557,0.09882289370047762,0.08694227344160596
584.15,0.13358431504364976,0.09352377489128813,0.06578641246058074
584.25,0.1294361603925962,0.08625856994119349,0.05246480994828842
584.35,0.1247657327150764,0.08123077632716118,0.040950029956163134
584.4499999999999,0.1208535571363559,0.07681023133147816,0.03124880836074362
584.55,0.12060646780958005,0.07283167975454795,0.026490337602132107
584.65,0.1198771752264592,0.06839952940390977,0.023401335356175546
584.75,0.11831133512439883,0.06526665224948806,0.02176835953980497
584.85,0.118792650471065,0.06250139735529549,0.024331529361637707
584.9499999999999,0.12193027283995947,0.06068525408539825,0.037182826222037516
585.05,0.12764934461508318,0.05927030646193431,0.04868511510182234
585.15,0.13279298261758568,0.05950647859462311,0.07603250055607155
585.25,0.1403898239950145,0.06059849826496264,0.09394539869540709
585.35,0.14718383565438417,0.06142496382409719,0.11038588888202264
585.4499999999999,0.14569997921266833,0.06411940709694838,0.09854899252185878
585.55,0.1590070132684326,0.06762599353080462,0.13312204437293243
585.65,0.17156289850282827,0.08313967818729837,0.19580818525711788
585.75,0.15958549780764272,0.08962104777504441,0.16252056049952104
585.85,0.14850846029369794,0.08736206859238696,0.12569607004848618
585.9499999999999,0.13970711251965956,0.08412925058631011,0.09819449893341657
586.05,0.13316299051759126,0.07999816546929846,0.0752662021623354
586.15,0.1279482742069535,0.07489324152886759,0.05893596171630015
586.25,0.12653276404359204,0.07190009200561123,0.051473912673588675
586.35,0.1253502049528898,0.06870583916273375,0.05014562675707518
586.4499999999999,0.12620986089039374,0.06560531377820498,0.04638887247342744
586.55,0.12656119992022913,0.06297593210509307,0.05153625570274741
586.65,0.13329804385643163,0.06121844748047706,0.061299193360297086
586.75,0.1377071301184847,0.05821221823775212,0.06081406556480381
586.85,0.1350427180745728,0.056243330804271734,0.05941025423545169
586.9499999999999,0.13140745648107072,0.05449285994226919,0.0583589752130675
587.05,0.1293513536348113,0.052218947553326456,0.04678715729741077
587.15,0.13135368102821487,0.05058889014736437,0.04259495029823375
587.25,0.13281108231488475,0.04916764488119333,0.045647106174197774
587.35,0.13190302391642775,0.04960460439825059,0.04468353823151709
587.4499999999999,0.13557211714538436,0.04984749542065028,0.056887274607764625
587.55,0.13914864009859518,0.051893871240482406,0.06649252201956432
587.65,0.14725857943580917,0.05324546331457266,0.07961503838613669
587.75,0.15141515784535406,0.05668675646283746,0.08659044848205504
587.85,0.1438995715869949,0.054753043154175514,0.06354722383179486
587.9499999999999,0.1429876200460999,0.05419091008993475,0.06088867464121572
588.05,0.13867408652563692,0.05312953613912276,0.05317842703553858
588.15,0.13546051372883094,0.052878936296553325,0.052872193832226355
588.25,0.13169381873594832,0.0526142246793561,0.05099494201583856
588.35,0.13029408604457207,0.05168299499037275,0.0534928911906117
588.4499999999999,0.13028887242107343,0.05150731392743181,0.05490036786566983
588.55,0.13045197459899857,0.04895651588288145,0.051981177228017435
588.65,0.13351997574230753,0.048650837994563156,0.05411778440526591
588.75,0.1342817111790776,0.04787846055071842,0.052353627795203986
588.85,0.13421254529178886,0.047697914084883296,0.05225435801566416
588.9499999999999,0.13595692354003702,0.04678572476047252,0.05154011396138542
589.05,0.14893194767666637,0.04772215684995297,0.07152497736970556
589.15,0.1456033791929955,0.05064042971828119,0.08350990225294651
589.25,0.14000212620217706,0.05487836413781049,0.08008233781150706
589.35,0.14194976746613092,0.05464290812502806,0.07712459673963
589.4499999999999,0.14142617395860402,0.054274527620192026,0.06828849318731205
589.55,0.13455414008207206,0.054305194402069656,0.061534498908980995
589.65,0.13105862181186764,0.054335566311044706,0.05853282191686396
589.75,0.12951297596327183,0.05252496243924767,0.05402751722921482
589.85,0.12929848885854914,0.050537519075249095,0.04799586934830224
589.9499999999999,0.12629257309201314,0.04843775019768344,0.04052690759219774
590.05,0.12874145075311982,0.046440491778496,0.045079620632861146
590.15,0.13328791257932715,0.04472987088305445,0.04358034955437434
590.25,0.13359141832108037,0.04306122725154291,0.039340139387309896
590.35,0.13044257186316893,0.0425696530604411,0.04074933620267746
590.4499999999999,0.1273223206502985,0.04141663682394924,0.03475569216934899
590.55,0.12481848365676439,0.04053315548284844,0.03225457600727726
590.65,0.12137598953122607,0.04166089689911141,0.02984346980401406
590.75,0.12156222289463031,0.04324828198358685,0.0334227120381592
590.85,0.12318864575708417,0.046535398728455406,0.035953231346267996
590.9499999999999,0.12312535373382451,0.05283573741631212,0.049895418684401956
591.05,0.12101515669790155,0.05613943023078077,0.051033733591227946
591.15,0.12362048859779966,0.05774442344001586,0.0621953703854343
591.25,0.12841554236716232,0.05812194500483474,0.05973608417742926
591.35,0.12955784955242453,0.056463474488465434,0.055781256540954144
591.4499999999999,0.13054782331048165,0.05603866794746831,0.053185918487727316
591.55,0.14687791661965754,0.05356666415498157,0.059236954118295666
591.65,0.15217675668063527,0.05454602131415074,0.06933438672368065
591.75,0.14319400212913896,0.05537851070543971,0.062312291698242754
591.85,0.13545691655628597,0.058275426350674696,0.05577231824177612
591.9499999999999,0.13066511845574552,0.059256026188505145,0.0493026454729091
592.05,0.12847607959372606,0.05834086707271724,0.046188001883087484
592.15,0.12965426743677874,0.0586319698147036,0.05218989294425456
592.25,0.14153295078921108,0.05815452846057985,0.06548615955815738
592.35,0.15362885327614698,0.0580653504698721,0.08519207086695137
592.4499999999999,0.15571243578862023,0.058354747161493054,0.098522547374111
592.55,0.1508860547444355,0.06045921294315134,0.10006273207023805
592.65,0.1435594566461763,0.06193962235100808,0.08534325030124962
592.75,0.13721568349471405,0.06533957010584837,0.07871619273210818
592.85,0.13391502724863888,0.06999976252200163,0.06967978125216828
592.9499999999999,0.12919897467377645,0.07324279576792106,0.05738701555784923
593.05,0.13247695507266943,0.07528858184194785,0.0557970271731369
593.15,0.13889212526907502,0.07631756189816653,0.05357454158903805
593.25,0.13438800990447305,0.08003654107134602,0.04849598004817298
593.35,0.13010502958372747,0.08212466246925636,0.042370656862745736
593.4499999999999,0.13290859301115124,0.08395845598861343,0.042714926065797354
593.55,0.15689599662357528,0.08550788671804527,0.09198003389737436
593.65,0.1583443366781383,0.0852174579712651,0.10123951703090028
593.75,0.1490889938552438,0.08234611201916177,0.07939177381961882
593.85,0.15130544408273244,0.0801612512468254,0.09279020390703992
593.9499999999999,0.16636298068683741,0.08049603730310718,0.13857029139562677
594.05,0.16147929531799632,0.08164416707435479,0.13083425776138569
594.15,0.1519283696397134,0.0787611947049464,0.10822558556630595
594.25,0.14428369497420226,0.07839894334401573,0.09107750682156213
594.35,0.14909591499735564,0.07585202077190051,0.0827479604762558
594.4499999999999,0.16137661653206073,0.07500870533261336,0.09826743609775218
594.55,0.1490573023097843,0.07402730512547567,0.08320521235308957
594.65,0.13825360437542747,0.07180672260721568,0.060964039293277636
594.75,0.13152620870888435,0.07053613633195911,0.05072422086807356
594.85,0.12869218314940262,0.06941561930181168,0.04252072704768556
594.9499999999999,0.12683649745449369,0.06668016763313908,0.03898908607948641
595.05,0.12300701131047789,0.06538005194291505,0.038733235303555304
595.15,0.120387154118911,0.06383207451564638,0.037830515314811075
595.25,0.11886124718548281,0.06303423269042094,0.038421696994615916
595.35,0.11670492438009072,0.06213998848837258,0.041184499548808894
595.4499999999999,0.11591848684071744,0.06155521339767677,0.039294435098527494
595.55,0.11701334777544982,0.0617679431346033,0.04078388369356499
595.65,0.1182242972089594,0.06270073143750078,0.04796014830374557
595.75,0.11812353084387048,0.06514042558479491,0.04862056965002445
595.85,0.11876466993272469,0.06734468478165703,0.046074890600683906
595.9499999999999,0.1239695737030658,0.06829746125488544,0.04598999283457068
596.05,0.12620193800402874,0.07102535153983958,0.047501931862252225
596.15,0.12254094979675574,0.07050264719515582,0.042548570814189765
596.25,0.12102137206565339,0.0682944704011584,0.03581422150275706
596.35,0.12003472227716314,0.06603738683001799,0.03152766400380378
596.4499999999999,0.1220704259677245,0.06435591622724028,0.03449858745936046
596.55,0.12702040859258426,0.06392460142003435,0.0413932474172013
596.65,0.127547326069678,0.06298423067106816,0.04634680137819576
596.75,0.12532516134656402,0.06236459739080675,0.04388063460895299
596.85,0.12296705537493102,0.061142854705642374,0.04020493590885818
596.9499999999999,0.12485507008891483,0.05871244905478238,0.04334221461602257
597.05,0.12856204746416808,0.0575048813312964,0.05639640765254734
597.15,0.12977527358916177,0.05655145192521206,0.061642063944592415
597.25,0.12911419068290644,0.05406716878256415,0.06149028969542074
597.35,0.12688517311842504,0.05354475931078317,0.06413930577194855
597.4499999999999,0.12357889344438405,0.050872241944480465,0.05783315886502126
597.55,0.12201885890560815,0.04887820606487221,0.052630409624246144
597.65,0.12146038648454378,0.04707105641850653,0.0505994062011348
597.75,0.12443638652497789,0.0454404092667391,0.047789050609228695
597.85,0.12825002689626402,0.04462373770044316,0.04735859755385114
597.9499999999999,0.12937828689506886,0.044964484401829125,0.043316412511381075
598.05,0.1293027007377948,0.04444401266626571,0.04176730559215371
598.15,0.12674242456236823,0.04280788930344868,0.03640541925863947
598.25,0.12513856371252233,0.042465394426996955,0.037333732363015626
598.35,0.12656395471692505,0.043810562484279086,0.0419576945798605
598.4499999999999,0.13139459317418517,0.04739891296157554,0.05006490877115297
598.55,0.13507402258247997,0.04825804622585607,0.05345138275809816
598.65,0.1381597363855357,0.0495577617314264,0.05929322039009953
598.75,0.1385627790789765,0.04921804708519982,0.05140200437822334
598.85,0.13607314864030345,0.047585462197215,0.04443601486381287
598.9499999999999,0.13460397685866035,0.045948117218086955,0.044829701929585915
599.05,0.1360747195574274,0.04416335684997389,0.04092983840262437
599.15,0.13810297846683556,0.04451368692069657,0.04585702759625919
599.25,0.14039526528766172,0.0449792912340132,0.05316998709476799
599.35,0.14655719909028403,0.04386359748205925,0.058449579986749454
599.4499999999999,0.15470529577677242,0.046137573058052765,0.07972419495343627
599.55,0.15014535593697886,0.04724176676680234,0.06699268094766807
599.65,0.15044339761917022,0.05179789011066326,0.06897699944125986
599.75,0.14856724446781894,0.05235178779597937,0.06284633899805016
599.85,0.15283925113561078,0.05526102491607587,0.06411938751172994
599.9499999999999,0.15286700400480271,0.06195078539660918,0.0789876855316009
600.05,0.14225598247075033,0.0641253466797023,0.06448092242218646
600.15,0.13455707701408678,0.06398212269840525,0.051811751445576995
600.25,0.13215687501691148,0.06313179349650447,0.04538588598832866
600.35,0.13301641711984105,0.0618775094802955,0.04976576511808818
600.4499999999999,0.13047603922798603,0.05913982520250275,0.04642790518998169
600.55,0.125502401778606,0.055775999378239426,0.03932171620231343
600.65,0.12355059416923586,0.05362768178348399,0.03960033070420873
600.75,0.12485645887072014,0.05179822710826636,0.04289108772477653
600.85,0.12677177111559915,0.05023725421092998,0.04120229576677652
600.9499999999999,0.12586423635618332,0.04766802660996264,0.040972584693117625
601.05,0.1257335770319074,0.0472447997452299,0.05036066037183203
601.15,0.12960363381817094,0.045529208135143225,0.04782182973157392
601.25,0.13377114034683998,0.04397396419705886,0.049248822764909245
601.35,0.13672910899071947,0.042029825025052446,0.05348276326168696
601.4499999999999,0.1391042446146541,0.04141811118846268,0.05297273362190105
601.55,0.13296972217750097,0.040051206785783874,0.045596884507593353
601.65,0.1280687339533803,0.040968851258894164,0.04004383753464476
601.75,0.12571481709407809,0.040832156606156196,0.03305378213197994
601.85,0.126097278496502,0.041610263009252774,0.035836438642080824
601.9499999999999,0.12904520693093632,0.040868657659036786,0.03751725686556225
602.05,0.12841788735939108,0.03991335370378549,0.034880426455899456
602.15,0.12607551332591335,0.03885587628775872,0.03156107009317759
602.25,0.12580199161100641,0.03786072236594643,0.03446384705554107
602.35,0.13305473383751937,0.03695470431014154,0.033164980361142085
602.4499999999999,0.14707954041749488,0.03815685900962835,0.04986926290605202
602.55,0.15258626517789095,0.0390520720797855,0.0708953577882199
602.65,0.14309806234999659,0.03963632061172657,0.057669311481528256
602.75,0.135052462314125,0.03854312144977636,0.043425536926525364
602.85,0.13164197847085385,0.03853808754808081,0.0419917115601853
602.9499999999999,0.12952087608272178,0.037955629315906014,0.04375530550752923
603.05,0.12838945148275382,0.037412073244533516,0.044495448122915456
603.15,0.1255010357637154,0.03682112688523182,0.04220502503463272
603.25,0.12656085841650655,0.03648573002079443,0.04786846643286048
603.35,0.12805001954938056,0.035953568680875174,0.04868254292939705
603.4499999999999,0.14018890597153735,0.03651892428469496,0.06592301089244296
603.55,0.1474839491258261,0.03606410389467616,0.06847521682931268
603.65,0.15190569379253105,0.03716469594154327,0.0737882318867458
603.75,0.15112970626707015,0.03864969694174152,0.07026036879679623
603.85,0.14430978585861076,0.03902452252573612,0.056620652859802494
603.9499999999999,0.13717454367959536,0.038632341565184455,0.04986371665925987
604.05,0.13209501730928688,0.038685671435867375,0.04477359641855862
604.15,0.12726192002522382,0.04068404615961489,0.04421868236995088
604.25,0.12262546058464764,0.04273587712814654,0.03624411189541648
604.35,0.12876959065986407,0.051063087899558844,0.04802671934132846
604.4499999999999,0.15830647529875672,0.06143282008071841,0.08910153181227493
604.55,0.19052493823535196,0.07975672774906195,0.19917983710046205
604.65,0.1786101237890661,0.09338135127929832,0.19190841818662235
604.75,0.16029120386698772,0.08730012422047594,0.1392968336493141
604.85,0.14676223792534754,0.0833059022550038,0.10160505488469368
604.9499999999999,0.1358238964566177,0.07909141023123677,0.07212255732841827
605.05,0.12793759652389275,0.07443155481268661,0.05158110795941396
605.15,0.12513674235933497,0.07160842058016996,0.040155936024155764
605.25,0.12493800995968281,0.06971110301263748,0.0376278442037734
605.35,0.12282681117950667,0.06715906228942602,0.03420445954252497
605.4499999999999,0.12423756305766621,0.06742918693062223,0.03857774748044461
605.55,0.12220654935156232,0.06834994863156077,0.039146551260149105
605.65,0.1206435323469423,0.07067702239238506,0.040954740246917004
605.75,0.12016617844345855,0.07347014277587985,0.053183683912932746
605.85,0.12019338490669425,0.07637276631801641,0.06691361879774485
605.9499999999999,0.12178829835900742,0.08305970444362407,0.08562073947770892
606.05,0.12404026497364892,0.0901325680117768,0.0963544310846523
606.15,0.13802288446042282,0.0958506590909606,0.14969858640476988
606.25,0.14459000104648118,0.10521872908409907,0.17236161181841209
606.35,0.13779685452987545,0.10851285959158109,0.14195208724397324
606.4499999999999,0.13002381999848756,0.11089758100487748,0.11209300756855312
606.55,0.12448355957252959,0.1076556219388178,0.0882273950896072
606.65,0.12430971141079926,0.1031024051992834,0.07323286770796361
606.75,0.12586184583012502,0.1000082827692125,0.0711132529447999
606.85,0.12962239375600043,0.09583968560651132,0.06540836741836904
606.9499999999999,0.13375629631836333,0.09256244710388223,0.06510777691831496
607.05,0.13649379015891666,0.08889285914189993,0.06128644503071405
607.15,0.13507641310853827,0.08568877018148331,0.05531361951795306
607.25,0.13135104006609313,0.08232970444836323,0.04530153480885586
607.35,0.12929052043835457,0.08031869231450117,0.043390073099211265
607.4499999999999,0.12638958291615315,0.07940608174308643,0.041703837237558834
607.55,0.1321468348074663,0.07819459642246515,0.046933803277809445
607.65,0.1373725247710578,0.07637461980483312,0.057221239045037356
607.75,0.13646576408674677,0.07833899989537287,0.06704118247396305
607.85,0.132694766146959,0.0754693178689346,0.05877576360243559
607.9499999999999,0.1329266927084503,0.07330480332688251,0.06124651205381095
608.05,0.13411724298626185,0.06932235521516708,0.05383749799129418
608.15,0.13396381674714444,0.0682749456025316,0.05655602702761619
608.25,0.13217474704506219,0.06667382786573164,0.05061773292966514
608.35,0.12903555375904344,0.06477762660275942,0.0430369781295252
608.4499999999999,0.12717217284691823,0.0627003733775476,0.03754916787971391
608.55,0.12465069149438177,0.06243117547975963,0.039150200529777544
608.65,0.1323278545473719,0.06214691800158535,0.07893365383459147
608.75,0.1375737842982575,0.06576644075716427,0.12320363496834977
608.85,0.13246206551036305,0.06851092817406859,0.10546818457420612
608.9499999999999,0.12637610490256693,0.06908302372994952,0.08161199267676794
609.05,0.12291434996707261,0.06903407482810638,0.06798166516912652
609.15,0.12130311263681816,0.06880921317746998,0.06309804214594553
609.25,0.12103327916211551,0.06677440058789247,0.06311042072574229
609.35,0.1197946679270733,0.06402483714459208,0.05724630165010657
609.4499999999999,0.11658528424259812,0.06175018757339253,0.049320956125361866
609.55,0.11531775902570703,0.05936986819128601,0.04710904860036205
609.65,0.12185709997565874,0.05667401374097198,0.043754582084034654
609.75,0.12401597267551306,0.0533968384253935,0.03922776760447861
609.85,0.12245978574534538,0.051306273794861114,0.040298932734926
609.9499999999999,0.11996195921732941,0.04872841063031558,0.03609171067921622
610.05,0.11966539738460269,0.0464317298408166,0.032099827683738855
610.15,0.12655896876257475,0.04433366701361636,0.038233639038169565
610.25,0.1402868492391859,0.043538647543316586,0.05787383134149665
610.35,0.14208158790306377,0.04265110116862884,0.06446368886693685
610.4499999999999,0.1357348095188425,0.04501650840680016,0.06906099694702422
610.55,0.12944783981990993,0.04954143841002854,0.06358181955091552
610.65,0.12959309273659944,0.06244895210332067,0.07329911722399322
610.75,0.13011734648465678,0.06945441615086302,0.0671719452896354
610.85,0.12739726933395704,0.07082519602597696,0.06351891385903864
610.9499999999999,0.12460197029662083,0.06989866324108607,0.05577717321722899
611.05,0.12630297757209577,0.06680993277266427,0.05041660512208275
611.15,0.13285222213000342,0.06394962349206083,0.050120323010840975
611.25,0.12970237392783898,0.06157926660159464,0.043671227621376575
611.35,0.12377776244552528,0.058149978992938514,0.03419190412587393
611.4499999999999,0.12763106278246547,0.05690595234127246,0.04326069282621764
611.55,0.13496435435368792,0.05723964315534444,0.06429617613773783
611.65,0.13203819108984213,0.06088966419399943,0.07114366888372926
611.75,0.128704044712035,0.06587756571677059,0.07254661210488782
611.85,0.12873610052813192,0.06759682217579033,0.07031594379726094
611.9499999999999,0.13325353453791636,0.06753711041299963,0.07106145582258491
612.05,0.13747936990240947,0.06563600162243288,0.07268420725356489
612.15,0.1333202415984022,0.06341691453103658,0.059969524901104874
612.25,0.12853556954220727,0.060593885610270876,0.04936449014366041
612.35,0.12288422933873724,0.05707000698690818,0.040565827776208416
612.4499999999999,0.11954755583338256,0.05547529220456626,0.03723045964013893
612.55,0.11870461081137257,0.05298456398275996,0.03622718378564243
612.65,0.12363735888169718,0.05146914894888615,0.03803669101077833
612.75,0.13145824946808227,0.049185758502357464,0.03774558539654256
612.85,0.14281750565840362,0.047869909236540914,0.05158702395599225
612.9499999999999,0.18681745998797242,0.059888823437635824,0.203344859452319
613.05,0.21059001222503632,0.09734644401445669,0.339728032634695
613.15,0.18705769647338089,0.11171081940809216,0.2748704316368977
613.25,0.16800971163733003,0.11193656567743666,0.2065084546986099
613.35,0.15284296214272994,0.10937108717480326,0.15694513562647225
613.4499999999999,0.14166750325592478,0.10364084311955948,0.12046690781211856
613.55,0.13369113740808655,0.09856037256770019,0.09532670351603759
613.65,0.12767707471736023,0.09304833446043237,0.07636971236103116
613.75,0.12396850365806819,0.08850179448590835,0.06534142663100015
613.85,0.12120753712831302,0.08435308018178714,0.05648146617943727
613.9499999999999,0.11854130373121374,0.07991126221241139,0.04964107905977071
614.05,0.11857686565219633,0.07622939490026809,0.04584992196993431
614.15,0.11878930373458328,0.07239250869072061,0.044954259379282095
614.25,0.11878682214086549,0.06812323349410766,0.04123656996434389
614.35,0.11870975613412679,0.06471665109895718,0.039086796479493376
614.45,0.11773929362208893,0.06134103035858707,0.034095511964234965
614.55,0.11939875127797801,0.05834969219744724,0.03427643214220101
614.65,0.12041099107875011,0.05557681273248561,0.03754249630748575
614.75,0.1224172799153361,0.05394700807472594,0.03932899866549273
614.85,0.1282179938470818,0.05234637477198037,0.042682902519102124
614.95,0.12943351943047465,0.050993118772225225,0.04837992684355797
615.05,0.12923726862454007,0.051110878372141566,0.05145106856723633
615.15,0.12462719603826523,0.050974963026360745,0.0499422965268535
615.25,0.12252808648987021,0.04989943517622063,0.04645415742479761
615.35,0.1198842329700601,0.04854502074720488,0.038976064456583234
615.45,0.1177851006547502,0.046565854886831314,0.03254463667646517
615.55,0.11584845581066476,0.04582443909776696,0.028283929510386392
615.65,0.11313115622357563,0.04439548501142618,0.026577550323428192
615.75,0.11087750485723584,0.04254696890928572,0.021828451918091553
615.85,0.11125013095244826,0.043028433172295905,0.02447261301916651
615.95,0.11348233588500725,0.045873935620715095,0.028410432165479158
616.05,0.1125812669294067,0.04986735721688017,0.028235476212324407
616.15,0.11310360825661736,0.055950964321274,0.03474710754387954
616.25,0.11310697776001397,0.060621414101970174,0.030016319790995658
616.35,0.11856243142818686,0.06358018986971514,0.026898026931545603
616.45,0.12214471441085259,0.0633332970007793,0.026720466653810136
616.55,0.12208226476344199,0.06421983238265791,0.030334915498026933
616.65,0.12154986045987126,0.06321260973418635,0.04263870938161958
616.75,0.1205074089631043,0.06152180851027434,0.04657186646541135
616.85,0.12342264410782611,0.06063339857922876,0.0557408573577989
616.95,0.13498616505810615,0.059474147887080414,0.06775790224420122
617.05,0.13608578427804044,0.057700676938669655,0.062164295327320936
617.15,0.1271103151392936,0.05513376619622332,0.04293524871010379
617.25,0.12157784099821159,0.0549846447568729,0.03492436237613943
617.35,0.12066015219477658,0.0547899654540599,0.029960133899579945
617.45,0.12287733096354028,0.055507349101556636,0.031130472353101166
617.55,0.11997948974175736,0.0540125541085196,0.031093159776856352
617.65,0.11872819733514842,0.05515948332580626,0.042036386979997564
617.75,0.13069262088887423,0.05668149087528975,0.06218447080478199
617.85,0.14422420502572125,0.059009259693670324,0.09423010603073485
617.95,0.14467551357862624,0.05961480226165421,0.09098744863452046
618.05,0.13709035162851116,0.05700382908260883,0.07467645125344213
618.15,0.1289164144936775,0.05557321107060297,0.05751459531014514
618.25,0.13010045343384438,0.05516723427067653,0.054757901665462454
618.35,0.12786881767415634,0.05350057050008291,0.04863445938112121
618.45,0.12330933317265952,0.05267734854287781,0.041193228858977346
618.55,0.12100541245834937,0.05130380949988881,0.042993556643770366
618.65,0.12389029930558744,0.050477744125407786,0.04793199909176593
618.75,0.1259594703609659,0.04901475328115889,0.05113144399123491
618.85,0.12444408174219433,0.047642077794527726,0.05275747494205705
618.95,0.1242728290087558,0.045891059311420186,0.05069750242700549
619.05,0.1253859490091912,0.044600337429381236,0.046802767168816956
619.15,0.12672068215869461,0.04281528218836558,0.046485891602094986
619.25,0.1285646428924599,0.04213227229638023,0.051777911302106336
619.35,0.12661497537308497,0.04013000103784732,0.04429734261793266
619.45,0.13514491875529677,0.03891876846542827,0.05506521196597769
619.55,0.1390009966558474,0.03946367252721301,0.059472758025387
619.65,0.13282310324592106,0.03834256575126023,0.04690256745891937
619.75,0.1267842246180175,0.03829603901968888,0.04196439830424394
619.85,0.13088666330406912,0.038974562631083676,0.04509254579929846
619.95,0.1442928928077984,0.04152982589387434,0.06625776305752085
620.05,0.14008572631347527,0.04342522678753934,0.052456964822391254
620.15,0.13376877258769637,0.04644447256268208,0.04579220885114116
